institutionid,scoredate,scoretype,aspectname,scorevalue,ticker,companyname
103247,2014-09-11,Question,Products / Services,30,ALL,The Allstate Corporation
103247,2014-09-11,Question,Risk Training,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Sustainability Reporting Assurance,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Waste Disposal,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Water Use,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Audit Conflict of Interest,94,ALL,The Allstate Corporation
103247,2014-09-11,Question,Board Diversity Policy,10,ALL,The Allstate Corporation
103247,2014-09-11,Question,Board Effectiveness,68,ALL,The Allstate Corporation
103247,2014-09-11,Question,Board Gender Diversity,58,ALL,The Allstate Corporation
103247,2014-09-11,Question,Board Type,100,ALL,The Allstate Corporation
103247,2014-09-11,Question,Brand Evaluation,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Brand Management Approach,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Brand Metrics Used,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,CEO-to-Employee Pay Ratio,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Codes of Conduct,100,ALL,The Allstate Corporation
103247,2014-09-11,Question,Codes of Conduct: Coverage,25,ALL,The Allstate Corporation
103247,2014-09-11,Question,Codes of Conduct: Systems/ Procedures,56,ALL,The Allstate Corporation
103247,2014-09-11,Question,Corporate Governance Policy,88,ALL,The Allstate Corporation
103247,2014-09-11,Question,Corruption & Bribery,60,ALL,The Allstate Corporation
103247,2014-09-11,Question,Customer Data Security & Data Privacy,25,ALL,The Allstate Corporation
103247,2014-09-11,Question,Customer Feedback Process,40,ALL,The Allstate Corporation
103247,2014-09-11,Question,Customer Satisfaction Measurement,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Digital Strategy,67,ALL,The Allstate Corporation
103247,2014-09-11,Question,ESG Integration into Governance & Strategy,19,ALL,The Allstate Corporation
103247,2014-09-11,Question,Involvement of Stakeholders,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Non-Executive Chairperson/ Lead Director,60,ALL,The Allstate Corporation
103247,2014-09-11,Question,Online Financial Services: Success,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Opportunities,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Principles for Sustainable Insurance,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Reporting on breaches,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Responsibilities and Committees,75,ALL,The Allstate Corporation
103247,2014-09-11,Question,Risk Governance,92,ALL,The Allstate Corporation
103247,2014-09-11,Question,Risk Map,4,ALL,The Allstate Corporation
103247,2014-09-11,Question,Risk Optimization,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Risk Review,4,ALL,The Allstate Corporation
103247,2014-09-11,Question,Risk Strategy,20,ALL,The Allstate Corporation
103247,2014-09-11,Question,Supplier Risk Management Measures,15,ALL,The Allstate Corporation
103247,2014-09-11,Question,Supply Chain Risk Exposure,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Supply Chain Transparency & Reporting,21,ALL,The Allstate Corporation
103247,2014-09-11,Question,Tax Reporting,100,ALL,The Allstate Corporation
103247,2014-09-11,Question,Tax Strategy and Governance,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Taxation Governance & Risks,25,ALL,The Allstate Corporation
103247,2014-09-11,Question,Transparency of Executive Compensation,100,ALL,The Allstate Corporation
103247,2014-09-11,Question,Absentee Rate,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Access to Insurance/ Social Value Added,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Balance of Variable Compensation Based on Corporate and I,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Business and Human Rights,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,CEO Compensation - Success Metrics,32,ALL,The Allstate Corporation
103247,2014-09-11,Question,Corporate Citizenship Strategy,40,ALL,The Allstate Corporation
103247,2014-09-11,Question,Coverage of Employees through Predefined Performance Appr,33,ALL,The Allstate Corporation
103247,2014-09-11,Question,Employee Development Programs,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Employee Support Programs,40,ALL,The Allstate Corporation
103247,2014-09-11,Question,Employee Turnover Rate,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Financial Inclusion Measurement & Impact,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Freedom of Association,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Gender Pay Indicators,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Human Capital Performance Indicators,40,ALL,The Allstate Corporation
103247,2014-09-11,Question,Human Capital Return on Investment,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Labor KPIs - Layoffs,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Measuring Benefits,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,OHS Governance Framework,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,OHS Governance Oversight,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,OHS Training & Education,8,ALL,The Allstate Corporation
103247,2014-09-11,Question,Percentage of Performance Related Compensation for each E,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Philanthropic Contributions,30,ALL,The Allstate Corporation
103247,2014-09-11,Question,Public Commitment to Human Rights,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Return on Employee Development Investment,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Social Reporting - Assurance,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Social Reporting - Coverage,100,ALL,The Allstate Corporation
103247,2014-09-11,Question,Social Reporting - Materiality,45,ALL,The Allstate Corporation
103247,2014-09-11,Question,Social Reporting - Quantitative Data,60,ALL,The Allstate Corporation
103247,2014-09-11,Question,Stakeholder Engagement Governance,36,ALL,The Allstate Corporation
103247,2014-09-11,Question,Stakeholder Engagement Review,20,ALL,The Allstate Corporation
103247,2014-09-11,Question,Training & Development Inputs,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Trend of Employee Wellbeing,44,ALL,The Allstate Corporation
103247,2014-09-11,Question,Type of Performance Appraisal,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Type of Philanthropic Activities,0,ALL,The Allstate Corporation
103247,2014-09-11,Question,Workforce Breakdown: Gender,40,ALL,The Allstate Corporation
103247,2014-09-11,Dimension,Economic Governance Dimension,48,ALL,The Allstate Corporation
103247,2014-09-11,Dimension,Environmental Dimension,43,ALL,The Allstate Corporation
103247,2014-09-11,Dimension,Social Dimension,26,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Business Risks and Opportunities,55,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Environmental Policy & Management Systems,32,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Environmental Reporting,62,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Operational Eco-Efficiency,19,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Risk Detection,40,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Brand Management,30,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Business Ethics,65,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Corporate Governance,80,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Customer Relationship Management,38,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Principles for Sustainable Insurance,11,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Risk & Crisis Management,47,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Supply Chain Management,39,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Tax Strategy,51,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Corporate Citizenship & Philanthropy,20,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Financial Inclusion,0,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Human Capital Development,10,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Labor Practice Indicators,48,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Occupational Health & Safety,11,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Social Reporting,51,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Stakeholder Engagement,54,ALL,The Allstate Corporation
103247,2014-09-11,Criteria,Talent Attraction & Retention,35,ALL,The Allstate Corporation
103247,2015-09-10,S&P Global ESG Score,S&P Global ESG Score,46,ALL,The Allstate Corporation
103247,2015-09-10,Question,Corporate Environmental Policy: Areas,33,ALL,The Allstate Corporation
103247,2015-09-10,Question,Direct Greenhouse Gas Emissions (Scope 1),60,ALL,The Allstate Corporation
103247,2015-09-10,Question,EMS: Certification/ Audit/ Verification,24,ALL,The Allstate Corporation
103247,2015-09-10,Question,Early Detection of Risks in Product Development,80,ALL,The Allstate Corporation
103247,2015-09-10,Question,Emissions from Business Travel,17,ALL,The Allstate Corporation
103247,2015-09-10,Question,Energy Use,32,ALL,The Allstate Corporation
103247,2015-09-10,Question,Environmental / Social / Ethical elements of Underwriting,24,ALL,The Allstate Corporation
103247,2015-09-10,Question,Environmental Management Systems Database / Information S,25,ALL,The Allstate Corporation
103247,2015-09-10,Question,Environmental Reporting - Coverage,100,ALL,The Allstate Corporation
103247,2015-09-10,Question,Environmental Reporting - Materiality,62,ALL,The Allstate Corporation
103247,2015-09-10,Question,Environmental Reporting - Quantitative Data,95,ALL,The Allstate Corporation
103247,2015-09-10,Question,Indirect Greenhouse Gas Emissions (Scope 2),60,ALL,The Allstate Corporation
103247,2015-09-10,Question,Investments,70,ALL,The Allstate Corporation
103247,2015-09-10,Question,Products / Services,0,ALL,The Allstate Corporation
103247,2015-09-10,Question,Risk Training,36,ALL,The Allstate Corporation
103247,2015-09-10,Question,Sustainability Reporting Assurance,0,ALL,The Allstate Corporation
103247,2015-09-10,Question,Waste Disposal,24,ALL,The Allstate Corporation
103247,2015-09-10,Question,Water Use,27,ALL,The Allstate Corporation
103247,2015-09-10,Question,Board Diversity Policy,50,ALL,The Allstate Corporation
103247,2015-09-10,Question,Board Effectiveness,68,ALL,The Allstate Corporation
103247,2015-09-10,Question,Board Gender Diversity,67,ALL,The Allstate Corporation
103247,2015-09-10,Question,Board Type,100,ALL,The Allstate Corporation
103247,2015-09-10,Question,Brand Evaluation,45,ALL,The Allstate Corporation
103247,2015-09-10,Question,Brand Management Approach,16,ALL,The Allstate Corporation
103247,2015-09-10,Question,Brand Metrics Used,20,ALL,The Allstate Corporation
103247,2015-09-10,Question,CEO Compensation - Success Metrics,44,ALL,The Allstate Corporation
103247,2015-09-10,Question,CEO-to-Employee Pay Ratio,54,ALL,The Allstate Corporation
103247,2015-09-10,Question,Codes of Conduct,100,ALL,The Allstate Corporation
103247,2015-09-10,Question,Codes of Conduct: Coverage,25,ALL,The Allstate Corporation
103247,2015-09-10,Question,Codes of Conduct: Systems/ Procedures,56,ALL,The Allstate Corporation
103247,2015-09-10,Question,Corruption & Bribery,60,ALL,The Allstate Corporation
103247,2015-09-10,Question,Customer Data Security & Data Privacy,26,ALL,The Allstate Corporation
103247,2015-09-10,Question,Customer Satisfaction Measurement,25,ALL,The Allstate Corporation
103247,2015-09-10,Question,Customer Satisfaction Performance,38,ALL,The Allstate Corporation
103247,2015-09-10,Question,Digital Strategy,67,ALL,The Allstate Corporation
103247,2015-09-10,Question,ESG Integration into Governance & Strategy,19,ALL,The Allstate Corporation
103247,2015-09-10,Question,Emerging Risks,18,ALL,The Allstate Corporation
103247,2015-09-10,Question,Involvement of Stakeholders,19,ALL,The Allstate Corporation
103247,2015-09-10,Question,Management Ownership Requirements,83,ALL,The Allstate Corporation
103247,2015-09-10,Question,Market & Customer Identification,16,ALL,The Allstate Corporation
103247,2015-09-10,Question,Non-Executive Chairperson/ Lead Director,60,ALL,The Allstate Corporation
103247,2015-09-10,Question,Online Financial Services: Success,23,ALL,The Allstate Corporation
103247,2015-09-10,Question,Opportunities,23,ALL,The Allstate Corporation
103247,2015-09-10,Question,Principles for Sustainable Insurance,48,ALL,The Allstate Corporation
103247,2015-09-10,Question,Reporting on breaches,0,ALL,The Allstate Corporation
103247,2015-09-10,Question,Responsibilities and Committees,55,ALL,The Allstate Corporation
103247,2015-09-10,Question,Risk Culture,32,ALL,The Allstate Corporation
103247,2015-09-10,Question,Risk Governance,40,ALL,The Allstate Corporation
103247,2015-09-10,Question,Risk Review,8,ALL,The Allstate Corporation
103247,2015-09-10,Question,Supplier Risk Management Measures,12,ALL,The Allstate Corporation
103247,2015-09-10,Question,Supply Chain Risk Exposure,27,ALL,The Allstate Corporation
103247,2015-09-10,Question,Supply Chain Transparency & Reporting,31,ALL,The Allstate Corporation
103247,2015-09-10,Question,Tax Reporting,100,ALL,The Allstate Corporation
103247,2015-09-10,Question,Tax Strategy and Governance,48,ALL,The Allstate Corporation
103247,2015-09-10,Question,Taxation Governance & Risks,25,ALL,The Allstate Corporation
103247,2015-09-10,Question,Transparency of Executive Compensation,100,ALL,The Allstate Corporation
103247,2015-09-10,Question,Absentee Rate,0,ALL,The Allstate Corporation
103247,2015-09-10,Question,Access to Insurance/ Social Value Added,20,ALL,The Allstate Corporation
103247,2015-09-10,Question,Business and Human Rights,29,ALL,The Allstate Corporation
103247,2015-09-10,Question,Corporate Citizenship Strategy,60,ALL,The Allstate Corporation
103247,2015-09-10,Question,Employee Development Programs,20,ALL,The Allstate Corporation
103247,2015-09-10,Question,Employee Support Programs,40,ALL,The Allstate Corporation
103247,2015-09-10,Question,Employee Turnover Rate,0,ALL,The Allstate Corporation
103247,2015-09-10,Question,Financial Inclusion Measurement & Impact,28,ALL,The Allstate Corporation
103247,2015-09-10,Question,Freedom of Association,0,ALL,The Allstate Corporation
103247,2015-09-10,Question,Gender Pay Indicators,33,ALL,The Allstate Corporation
103247,2015-09-10,Question,Human Capital Performance Indicators,40,ALL,The Allstate Corporation
103247,2015-09-10,Question,Human Capital Return on Investment,50,ALL,The Allstate Corporation
103247,2015-09-10,Question,Labor KPIs - Layoffs,17,ALL,The Allstate Corporation
103247,2015-09-10,Question,Long-Term Incentives for Employees,50,ALL,The Allstate Corporation
103247,2015-09-10,Question,Measuring Benefits,0,ALL,The Allstate Corporation
103247,2015-09-10,Question,OHS Governance Framework,37,ALL,The Allstate Corporation
103247,2015-09-10,Question,OHS Governance Oversight,41,ALL,The Allstate Corporation
103247,2015-09-10,Question,OHS Training & Education,42,ALL,The Allstate Corporation
